area,month,day,year,vessel,trip,cell,site,species,length_mm,length_cm,tag,retained,region,name
TM,July,24,2020,Kyndall Lynn,TMT02_20,TM20,REF,BLU,330,33,,Yes,North,Ten Mile
TM,July,24,2020,Kyndall Lynn,TMT02_20,TM20,REF,BLU,330,33,,Yes,North,Ten Mile
TM,July,24,2020,Kyndall Lynn,TMT02_20,TM20,REF,BLU,230,23,,No,North,Ten Mile
TM,July,24,2020,Kyndall Lynn,TMT02_20,TM20,REF,YTL,300,30,H7424,No,North,Ten Mile
TM,July,24,2020,Kyndall Lynn,TMT02_20,TM20,REF,LCD,770,77,H7425,No,North,Ten Mile
TM,July,24,2020,Kyndall Lynn,TMT02_20,TM20,REF,LCD,860,86,H7426,No,North,Ten Mile
TM,July,24,2020,Kyndall Lynn,TMT02_20,TM23,REF,CPR,420,42,,Yes,North,Ten Mile
TM,July,24,2020,Kyndall Lynn,TMT02_20,TM23,REF,CPR,390,39,H7434,No,North,Ten Mile
TM,July,24,2020,Kyndall Lynn,TMT02_20,TM23,REF,CNY,290,29,H7435,No,North,Ten Mile
TM,July,24,2020,Kyndall Lynn,TMT02_20,TM23,REF,CPR,490,49,H7436,No,North,Ten Mile
TM,July,24,2020,Kyndall Lynn,TMT02_20,TM23,REF,CNY,340,34,H7440,No,North,Ten Mile
TM,July,24,2020,Kyndall Lynn,TMT02_20,TM23,REF,CNY,340,34,H7441,No,North,Ten Mile
TM,July,24,2020,Kyndall Lynn,TMT02_20,TM23,REF,CPR,410,41,H7442,No,North,Ten Mile
TM,July,24,2020,Kyndall Lynn,TMT02_20,TM23,REF,CPR,420,42,H7444,No,North,Ten Mile
TM,July,24,2020,Kyndall Lynn,TMT02_20,TM23,REF,CHN,310,31,H7445,No,North,Ten Mile
TM,July,24,2020,Kyndall Lynn,TMT02_20,TM23,REF,CPR,490,49,H7446,No,North,Ten Mile
TM,July,24,2020,Kyndall Lynn,TMT02_20,TM23,REF,BLU,240,24,,No,North,Ten Mile
TM,July,24,2020,Kyndall Lynn,TMT02_20,TM23,REF,BLU,220,22,,No,North,Ten Mile
TM,July,24,2020,Kyndall Lynn,TMT02_20,TM23,REF,CPR,420,42,,No,North,Ten Mile
TM,July,24,2020,Kyndall Lynn,TMT02_20,TM23,REF,CNY,250,25,,No,North,Ten Mile
TM,July,24,2020,Kyndall Lynn,TMT02_20,TM23,REF,YTL,290,29,H7447,No,North,Ten Mile
TM,July,24,2020,Kyndall Lynn,TMT02_20,TM23,REF,CNY,280,28,H7448,No,North,Ten Mile
TM,July,24,2020,Kyndall Lynn,TMT02_20,TM23,REF,LCD,600,60,H7449,No,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM03,REF,KGL,360,36,,No,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM03,REF,BLU,140,14,,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM03,REF,OLV,440,44,,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM03,REF,LCD,610,61,,No,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM03,REF,BLA,300,30,,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM03,REF,LCD,630,63,H5273,No,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM03,REF,OLV,380,38,,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM03,REF,GPR,310,31,,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM09,REF,KGL,0,,,No,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM09,REF,CHN,380,38,H5271,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM09,REF,CBZ,440,44,,No,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM09,REF,CHN,360,36,,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM09,REF,GPR,360,36,,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM09,REF,GPR,330,33,,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM09,REF,LCD,580,58,H5272,No,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM10,REF,KGL,370,37,H5266,No,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM10,REF,BLA,340,34,,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM10,REF,CBZ,450,45,H5267,No,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM10,REF,LCD,560,56,H5268,No,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM10,REF,CBZ,450,45,H5269,No,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM10,REF,BLA,340,34,,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM10,REF,CHN,330,33,,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM10,REF,OLV,380,38,,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM10,REF,BLU,220,22,,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM10,REF,BLA,340,34,,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM10,REF,BLA,330,33,,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM10,REF,BLA,360,36,,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM10,REF,BLA,370,37,,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM10,REF,CBZ,470,47,,No,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM10,REF,CHN,340,34,,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM10,REF,CBZ,480,48,H5270,No,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM10,REF,OLV,340,34,,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM24,REF,BLA,330,33,,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM24,REF,KGL,340,34,H5275,No,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM24,REF,KGL,340,34,,No,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM24,REF,VER,440,44,,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM24,REF,CPR,340,34,,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM24,REF,CPR,260,26,,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TM24,REF,QBK,260,26,,Yes,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TMRR,REF,CBZ,0,,,No,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TMRR,REF,LCD,570,57,H5274,No,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TMRR,REF,YLE,380,38,,No,North,Ten Mile
TM,July,25,2017,Kyndall Lynn,TMT02_17,TMRR,REF,BLA,450,45,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM06,REF,CHN,340,34,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM06,REF,BLU,240,24,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM06,REF,CHN,260,26,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM06,REF,CHN,320,32,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM06,REF,GPR,300,30,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM06,REF,CHN,300,30,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM06,REF,LCD,530,53,H3716,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM06,REF,LCD,590,59,H3717,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM06,REF,BLA,400,40,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM06,REF,BLA,340,34,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM06,REF,LCD,520,52,H3718,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM06,REF,BLU,260,26,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,BLU,240,24,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,BLU,340,34,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,CHN,340,34,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,YTL,330,33,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,BLU,200,20,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,CPR,460,46,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,LCD,700,70,H3710,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,BLU,330,33,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,BLU,250,25,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,CPR,420,42,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,LCD,0,,,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,LCD,600,60,H3711,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,LCD,560,56,H3712,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,CPR,400,40,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,QBK,390,39,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,CNY,390,39,,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,CNY,300,30,,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,BWN,400,40,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,PSD,260,26,,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,PSD,200,20,,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,RSY,240,24,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,QBK,380,38,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,VER,500,50,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,BLU,210,21,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,YTL,280,28,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,CPR,450,45,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,RSY,250,25,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,CNY,120,12,,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,LCD,410,41,H3713,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,YTL,230,23,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,LCD,570,57,H3714,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,VER,520,52,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM19,REF,CPR,360,36,,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM21,REF,CHN,340,34,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM21,REF,CHN,280,28,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM21,REF,SRY,340,34,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM21,REF,BLU,340,34,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM21,REF,YLE,360,36,H3715,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM21,REF,BLU,130,13,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM21,REF,CHN,330,33,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM21,REF,OLV,340,34,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,YTL,370,37,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,YTL,260,26,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,CPR,340,34,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,YTL,380,38,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,CHN,380,38,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,YTL,310,31,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,YTL,220,22,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,RSY,0,,,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,YTL,350,35,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,YTL,0,,,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,YTL,310,31,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,DEA,360,36,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,YTL,240,24,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,BLU,280,28,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,DEA,360,36,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,RSY,270,27,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,BLU,260,26,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,BLU,270,27,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,BLU,330,33,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,YTL,210,21,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,YTL,220,22,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,QBK,370,37,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,CHN,330,33,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,BLU,250,25,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,YTL,300,30,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,BLU,300,30,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,CPR,460,46,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,LCD,480,48,,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,CPR,430,43,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,CPR,440,44,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,CPR,480,48,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,CNY,330,33,,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,DEA,340,34,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,CHN,270,27,,Yes,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,YTL,290,29,,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,YTL,230,23,,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,LCD,440,44,,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,CHN,290,29,,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,CNY,340,34,,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,YLE,430,43,,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,CHN,320,32,,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,QBK,360,36,,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,BLU,360,36,,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,BLU,400,40,,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,YTL,270,27,,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,CHN,360,36,,No,North,Ten Mile
TM,July,31,2017,Kyndall Lynn,TMT04_17,TM23,REF,CNY,320,32,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLU,320,32,,Yes,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLU,300,30,,Yes,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLA,320,32,,Yes,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLA,340,34,,Yes,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLA,280,28,,Yes,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLA,350,35,,Yes,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLA,330,33,,Yes,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLU,240,24,,Yes,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,GPR,310,31,,Yes,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLA,340,34,,Yes,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLA,360,36,,Yes,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,CHN,300,30,,Yes,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLA,310,31,,Yes,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLA,290,29,,Yes,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,YTL,300,30,,Yes,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLA,320,32,,Yes,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLU,270,27,,Yes,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLU,270,27,,Yes,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLA,240,24,,Yes,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLA,310,31,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLU,280,28,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLU,290,29,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLU,350,35,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,CHN,340,34,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLU,300,30,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLU,350,35,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLU,220,22,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLU,240,24,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLU,240,24,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,LCD,800,80,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,CHN,330,33,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLA,310,31,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLA,290,29,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM05,REF,BLU,200,20,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,CNY,340,34,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,YTL,370,37,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,YTL,300,30,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,CNY,270,27,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,CNY,230,23,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,CNY,410,41,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,RSY,280,28,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,CNY,190,19,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,CNY,420,42,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,YTL,250,25,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,CHN,310,31,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,CNY,380,38,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,CNY,240,24,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,CNY,400,40,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,RSY,220,22,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,YTL,240,24,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,CNY,0,,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,LCD,570,57,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,CNY,360,36,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,YTL,290,29,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,YTL,290,29,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,RSY,270,27,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,CNY,280,28,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,CNY,370,37,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,LCD,600,60,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM15,REF,CNY,400,40,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,DEA,340,34,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,DEA,330,33,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,DEA,300,30,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,DEA,280,28,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,DEA,340,34,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,DEA,380,38,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,CNY,370,37,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,DEA,320,32,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,DEA,360,36,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,DEA,340,34,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,DEA,420,42,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,DEA,260,26,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,DEA,310,31,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,DEA,280,28,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,KGL,330,33,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,DEA,310,31,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,DEA,240,24,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,DEA,250,25,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,YTL,250,25,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,CNY,400,40,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,CNY,430,43,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,CNY,440,44,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,DEA,240,24,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,RSY,240,24,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,DEA,220,22,,No,North,Ten Mile
TM,August,5,2020,Kyndall Lynn,TMT04_20,TM19,REF,DEA,240,24,,No,North,Ten Mile
