area,month,day,year,vessel,trip,cell,site,species,length_mm,length_cm,tag,retained,region,name
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,GPR,300,30,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,330,33,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,210,21,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,220,22,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,CPR,440,44,39440,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,290,29,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,310,31,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,270,27,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,320,32,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,CPR,460,46,39441,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,270,27,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,310,31,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,CPR,480,48,39443,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,LCD,680,68,39444,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,GPR,280,28,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,330,33,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,330,33,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,300,30,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,340,34,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,YTL,290,29,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,200,20,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,DEA,280,28,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,210,21,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,260,26,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,210,21,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,200,20,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,200,20,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,200,20,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,RSY,220,22,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,DEA,300,30,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,SRY,340,34,39445,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,340,34,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,310,31,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,190,19,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,200,20,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,220,22,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,320,32,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,CPR,380,38,39446,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,GPR,280,28,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL08,MPA,BLU,290,29,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,270,27,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,310,31,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,290,29,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,300,30,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,260,26,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,290,29,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,270,27,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,LCD,640,64,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,290,29,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,GPR,310,31,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,270,27,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,GPR,310,31,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,GPR,320,32,39365,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,240,24,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,310,31,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,310,31,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,320,32,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,270,27,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,340,34,39159,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,320,32,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,300,30,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,260,26,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,300,30,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,260,26,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,300,30,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,310,31,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,330,33,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,220,22,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,220,22,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,260,26,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,280,28,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,250,25,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,280,28,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,310,31,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,VER,440,44,39366,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,280,28,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,270,27,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,270,27,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,290,29,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,240,24,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,260,26,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,300,30,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,280,28,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,330,33,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,310,31,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,260,26,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,270,27,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,300,30,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,280,28,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,250,25,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,220,22,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,OLV,380,38,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,270,27,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,CPR,430,43,39368,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,250,25,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,300,30,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,240,24,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,280,28,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,270,27,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,310,31,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,210,21,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,280,28,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,250,25,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,240,24,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,220,22,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,OLV,350,35,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,350,35,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,250,25,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,220,22,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,310,31,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,310,31,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,290,29,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,240,24,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,240,24,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,280,28,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,310,31,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,240,24,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,330,33,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,270,27,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,OLV,400,40,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,290,29,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,290,29,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,260,26,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,240,24,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,220,22,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,210,21,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,GPR,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,240,24,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,300,30,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,300,30,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,210,21,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,KLP,270,27,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,210,21,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,310,31,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,220,22,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,220,22,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,260,26,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,260,26,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,310,31,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,GPR,290,29,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,240,24,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,210,21,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,280,28,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,GPR,280,28,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,260,26,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,260,26,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,240,24,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,210,21,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,KLP,310,31,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,220,22,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,260,26,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,300,30,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,320,32,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,260,26,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,320,32,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,140,14,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,180,18,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,220,22,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,250,25,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,190,19,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,GPR,270,27,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,280,28,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,320,32,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,200,20,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,240,24,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,270,27,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,270,27,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,210,21,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,210,21,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,340,34,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,200,20,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,310,31,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,OLV,330,33,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,270,27,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,240,24,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,290,29,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,290,29,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,220,22,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,240,24,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,260,26,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,300,30,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,300,30,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,380,38,39370,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,320,32,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,270,27,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,240,24,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,210,21,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,VER,440,44,39371,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,240,24,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,250,25,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,GPR,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,220,22,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,290,29,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,270,27,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,250,25,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,300,30,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,220,22,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,240,24,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,250,25,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,220,22,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,270,27,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,290,29,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,250,25,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,320,32,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,250,25,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,DEA,260,26,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL10,MPA,BLU,210,21,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,OLV,280,28,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,240,24,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,220,22,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,OLV,340,34,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,OLV,330,33,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,GPR,290,29,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,290,29,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,280,28,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,250,25,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,280,28,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,300,30,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,190,19,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,250,25,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,OLV,320,32,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,310,31,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,300,30,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,GPR,290,29,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,GPR,300,30,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,240,24,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,250,25,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,290,29,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,270,27,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,340,34,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,250,25,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,OLV,260,26,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,290,29,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,GPR,280,28,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,250,25,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,320,32,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,250,25,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,230,23,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,GPR,320,32,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,240,24,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,300,30,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,290,29,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,GPR,280,28,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,240,24,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,240,24,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,240,24,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,190,19,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,260,26,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,310,31,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,OLV,310,31,,No,Central,Point Lobos
PL,September,19,2017,Caroline,PLT05_17,PL11,MPA,BLU,240,24,,No,Central,Point Lobos
